BIC Subject Code is exactly,AND any BIC Subj present with stem ,AND other BIC Subj present is exactly,AND any BIC Qual present with stem ,"AND
BIC Qual present  is exactly","AND
BIC Qual present is exactly ","AND
BIC Qual NOT present","AND
BIC Qual NOT present",>>,Only if input code not yet mapped ,Thema Subj 1,Thema Subj 2,Thema Subj 3,Thema Qual 1,Thema Qual 2,Thema Qual 3,Note,
MMG,,,,,,,,,,MKG,,,,,,,
MMGT,,,,,,,,,,MKGT,,,,,,,
MMGW,,,,,,,,,,MKGW,,,,,,,
MMH,,MMF,,,,,,,,MKLD,,,,,,,
MMH,,,,,,,,,else,MKL,,,,,,,
MMJ,,,,,,,,,,MKM,,,,,,,
MMJT,,JKSN2,,,,,,,,MKMT5,,,,,,,
MMJT,,JMC,,,,,,,,MKMT3,JMC,,,,,,
MMJT,,JMF,,,,,,,,MKMT4,JMF,,,,,,
MMJT,,,,,,,,,else,MKMT,,,,,,,
MMJT1,,,,,,,,,,MKMT6,,,,,,,
MMK,,,,,,,,,,MKP,,,,,,,
MMKB,,,,,,,,,,MKPB,,,,,,,
MMKD,,,,,,,,,,MKPD,,,,,,,
MMKL,,,,,,,,,,MKPL,,,,,,,
MMN,,,,,,,,,,MKR,,,,,,,
MMP,,,,,,,,,,MKS,,,,,,,
MMPF,,,,,,,,,,MKSF,,,,,,,
MMPG,,,,,,,,,,MKSG,,,,,,,
MMPH,,,,,,,,,,MKSH,,,,,,,
MMPJ,,,,,,,,,,MKSJ,,,,,,,
MMQ,,,,,,,,,,MKT,,,,,,,
MMR,,,,,,,,,,MKV,,,,,,,
MMRB,,,,,,,,,,MKVB,,,,,,,
MMRD,,,,,,,,,,MKVD,,,,,,,
MMRP,,,,,,,,,,MKVP,,,,,,,
MMRT,,,,,,,,,,MKVT,,,,,,,
MMS,,,,,,,,,,MKW,,,,,,,
MMZ,,,,,,,,,,MKZ,,,,,,,
MMZD,,,,,,,,,,MKZD,,,,,,,
MMZF,,,,,,,,,,MKZF,,,,,,,
MMZL,,,,,,,,,,MKZL,,,,,,,
MMZR,,,,,,,,,,MKZR,,,,,,,
MMZS,,,,,,,,,,MKZS,,,,,,,
MN,,,,,,,,,,MN,,,,,,,
MNB,,,,,,,,,,MNB,,,,,,,
MNC,,,,,,,,,,MNC,,,,,,,
MNG,,,,,,,,,,MNG,,,,,,,
MNH,,,,,,,,,,MNH,,,,,,,
MNJ,,,,,,,,,,MNJ,,,,,,,
MNK,,,,,,,,,,MNK,,,,,,,
MNL,,,,,,,,,,MNL,,,,,,,
MNN,,,,,,,,,,MNN,,,,,,,
MNP,,,,,,,,,,MNP,,,,,,,
MNPC,,,,,,,,,,MNPC,,,,,,,
MNQ,,,,,,,,,,MNQ,,,,,,,
MNS,,,,,,,,,,MNS,,,,,,,
MNZ,,,,,,,,,,MNZ,,,,,,,
MQ,,,,,,,,,,MQ,,,,,,,
MQC,,,,,,,,,,MQC,,,,,,,
MQCA,,,,,,,,,,MQCA,,,,,,,
MQCB,,,,,,,,,,MQCB,,,,,,,
MQCH,,,,,,,,,,MQCH,,,,,,,
MQCL,,,,,,,,,,MQCL,,,,,,,
MQCL1,,,,,,,,,,MQCL1,,,,,,,
MQCL2,,,,,,,,,,MQCL2,,,,,,,
MQCL3,,,,,,,,,,MQCL3,,,,,,,
MQCL4,,,,,,,,,,MQCL4,,,,,,,
MQCL5,,,,,,,,,,MQCL5,,,,,,,
MQCL6,,,,,,,,,,MQCL6,,,,,,,
MQCL9,,,,,,,,,,MQCL9,,,,,,,
MQCM,,,,,,,,,,MQCM,,,,,,,
MQCW,,,,,,,,,,MQCW,,,,,,,
MQCX,,,,,,,,,,MQCX,,,,,,,
MQCZ,,,,,,,,,,MQCZ,,,,,,,
MQD,,,,,,,,,,MQD,,,,,,,
MQDB,,,,,,,,,,MQDB,,,,,,,
MQF,,,,,,,,,,MQF,,,,,,,
MQH,,,,,,,,,,MQH,,,,,,,
MQK,,,,,,,,,,MQK,,,,,,,
MQP,,,,,,,,,,MQP,,,,,,,
MQR,,,,,,,,,,MQR,,,,,,,
MQS,,,,,,,,,,MQS,,,,,,,
MQT,,,,,,,,,,MQT,,,,,,,
MQTC,,,,,,,,,,MQTC,,,,,,,
MQU,,,,,,,,,,MQU,,,,,,,
MQV,,,,,,,,,,MQV,,,,,,,
MQVB,,,,,,,,,,MQVB,,,,,,,
MQW,,,,,,,,,,MQW,,,,,,,
MQWB,,,,,,,,,,MQWB,,,,,,,
MQWP,,,,,,,,,,MQWP,,,,,,,
MQZ,,,,,,,,,,MQZ,,,,,,,
MR,,,,,,,,,,MR,,,,,,,
MRG,,,,,,,,,,MRG,,,,,,,
MRGD,,,,,,,,,,MRGD,,,,,,,
MRGK,,,,,,,,,,MRGK,,,,,,,
MRGL,,,,,,,,,,MRGL,,,,,,,
MRT,,,,,,,,,,MRT,,,,,,,
MX,,,,,,,,,,MX,,,,,,,
MXH,,,,,,,,,,MXH,,,,,,,
MZ,,,,,,,,,,MZ,,,,,,,
MZC,,,,,,,,,,MZC,,,,,,,
MZD,,,,,,,,,,MZD,,,,,,,
MZDH,,,,,,,,,,MZDH,,,,,,,
MZF,,,,,,,,,,MZF,,,,,,,
MZG,,,,,,,,,,MZG,,,,,,,
MZH,,,,,,,,,,MZH,,,,,,,
MZK,,,,,,,,,,MZK,,,,,,,
MZL,,,,,,,,,,MZL,,,,,,,
MZM,,,,,,,,,,MZM,,,,,,,
MZMP,,,,,,,,,,MZMP,,,,,,,
MZP,,,,,,,,,,MZP,,,,,,,
MZR,,,,,,,,,,MZR,,,,,,,
MZS,,,,,,,,,,MZS,,,,,,,
MZSN,,,,,,,,,,MZSN,,,,,,,
MZT,,,,,,,,,,MZT,,,,,,,
MZV,,,,,,,,,,MZV,,,,,,,
MZX,,,,,,,,,,MZX,,,,,,,
P,,,,,,,,,,P,,,,,,,
PB,,,,,,,,,,PB,,,,,,,
PBB,,,,,,,,,,PBB,,,,,,,
PBC,,,,,,,,,,PBC,,,,,,,
PBCD,,,,,,,,,,PBCD,,,,,,,
PBCH,,,,,,,,,,PBCH,,,,,,,
PBCN,,,,,,,,,,PBCN,,,,,,,
PBD,,,,,,,,,,PBD,,,,,,,
PBF,,,,,,,,,,PBF,,,,,,,
PBG,,,,,,,,,,PBG,,,,,,,
PBH,,,,,,,,,,PBH,,,,,,,
PBJ,,,,,,,,,,PBJ,,,,,,,
PBK,,,,,,,,,,PBK,,,,,,,
PBKA,,,,,,,,,,PBKA,,,,,,,
PBKB,,,,,,,,,,PBKB,,,,,,,
PBKD,,,,,,,,,,PBKD,,,,,,,
PBKF,,,,,,,,,,PBKF,,,,,,,
PBKJ,,,,,,,,,,PBKJ,,,,,,,
PBKL,,,,,,,,,,PBKL,,,,,,,
PBKQ,,,,,,,,,,PBKQ,,,,,,,
PBKS,,,,,,,,,,PBKS,,,,,,,
PBM,,,,,,,,,,PBM,,,,,,,
PBMB,,,,,,,,,,PBMB,,,,,,,
PBMH,,,,,,,,,,PBMH,,,,,,,
PBML,,,,,,,,,,PBML,,,,,,,
PBMP,,,,,,,,,,PBMP,,,,,,,
PBMS,,,,,,,,,,PBMS,,,,,,,
PBMW,,,,,,,,,,PBMW,,,,,,,
PBMX,,,,,,,,,,PBMX,,,,,,,
PBP,,,,,,,,,,PBP,,,,,,,
PBPD,,,,,,,,,,PBPD,,,,,,,
PBPH,,,,,,,,,,PBPH,,,,,,,
PBT,,,,,,,,,,PBT,,,,,,,
PBTB,,,,,,,,,,PBTB,,,,,,,
PBU,,,,,,,,,,PBU,,,,,,,
PBUD,,,,,,,,,,PBUD,,,,,,,
PBUH,,,,,,,,,,PBUH,,,,,,,
PBV,,,,,,,,,,PBV,,,,,,,
PBW,,,,,,,,,,PBW,,,,,,,
PBWH,,,,,,,,,,PBWH,,,,,,,
PBWL,,,,,,,,,,PBWL,,,,,,,
PBWR,,,,,,,,,,PBWR,,,,,,,
PBWS,,,,,,,,,,PBWS,,,,,,,
PBWX,,,,,,,,,,PBWX,,,,,,,
PBX,,,,,,,,,,PBX,,,,,,,
PD,,,,,,,,,,PD,,,,,,,
PDA,,,,,,,,,,PDA,,,,,,,
PDC,,,,,,,,,,PDC,,,,,,,
PDD,,,,,,,,,,PDD,,,,,,,
PDDM,,,,,,,,,,PDD,,,,,,,
PDE,,,,,,,,,,PDE,,,,,,,
PDG,,,,,,,,,,PDG,,,,,,,
PDK,,,,,,,,,,PDK,PDM,,,,,,
PDN,,,,,,,,,,PDN,,,,,,,
PDND,,,,,,,,,,PDN,,,,,,,
PDR,,,,,,,,,,PDR,,,,,,,
PDX,,,,,,,,,,PDX,,,,,,,
PDZ,,,,,,,,,,PDZ,,,,,,,
PDZM,,,,,,,,,,PDZM,,,,,,,
PG,,,,,,,,,,PG,,,,,,,
PGC,,,,,,,,,,PGC,,,,,,,
PGG,,,,,,,,,,PGG,,,,,,,
PGK,,,,,,,,,,PGK,,,,,,,
PGM,,,,,,,,,,PGM,,,,,,,
PGS,,,,,,,,,,PGS,,,,,,,
PGT,,,,,,,,,,PGT,,,,,,,
PGZ,,,,,,,,,,PGZ,,,,,,,
PH,,,,,,,,,,PH,,,,,,,
PHD,,,,,,,,,,PHD,,,,,,,
PHDB,,,,,,,,,,PHDB,,,,,,,
PHDD,,,,,,,,,,PHDD,,,,,,,
PHDF,,,,,,,,,,PHDF,,,,,,,
PHDS,,,,,,,,,,PHDS,,,,,,,
PHDT,,,,,,,,,,PHDT,,,,,,,
PHDV,,,,,,,,,,PHDV,,,,,,,
PHDY,,,,,,,,,,PHDY,,,,,,,
PHF,,,,,,,,,,PHF,,,,,,,
PHFB,,,,,,,,,,PHFB,,,,,,,
PHFC,,,,,,,,,,PHFC,,,,,,,
PHFC1,,,,,,,,,,PHFC1,,,,,,,
PHFC2,,,,,,,,,,PHFC2,,,,,,,
PHFG,,,,,,,,,,PHFG,,,,,,,
PHFP,,,,,,,,,,PHFP,,,,,,,
PHH,,,,,,,,,,PHH,,,,,,,
PHJ,,,,,,,,,,PHJ,,,,,,,
PHJL,,,,,,,,,,PHJL,,,,,,,
PHK,,,,,,,,,,PHK,,,,,,,
PHM,,,,,,,,,,PHM,,,,,,,
PHN,,,,,,,,,,PHN,,,,,,,
PHP,,,,,,,,,,PHP,,,,,,,
PHQ,,,,,,,,,,PHQ,,,,,,,
PHR,,,,,,,,,,PHR,,,,,,,
PHS,,,,,,,,,,PHS,,,,,,,
PHU,,,,,,,,,,PHU,,,,,,,
PHV,,,,,,,,,,PHV,,,,,,,
PHVB,,,,,,,,,,PHVB,,,,,,,
PHVD,,,,,,,,,,PHVD,,,,,,,
PHVG,,,,,,,,,,PHVG,,,,,,,
PHVJ,,,,,,,,,,PHVJ,,,,,,,
PHVN,,,,,,,,,,PHVN,,,,,,,
PHVQ,,,,,,,,,,PHVQ,,,,,,,
PHVS,,,,,,,,,,PHVS,,,,,,,
PN,,,,,,,,,,PN,,,,,,,
PNF,,,,,,,,,,PNF,,,,,,,
PNFC,,,,,,,,,,PNFC,,,,,,,
PNFR,,,,,,,,,,PNFR,,,,,,,
PNFS,,,,,,,,,,PNFS,,,,,,,
PNK,,,,,,,,,,PNK,,,,,,,
PNN,,,,,,,,,,PNN,,,,,,,
PNND,,,,,,,,,,PNND,,,,,,,
PNNP,,,,,,,,,,PNNP,,,,,,,
PNR,,,,,,,,,,PNR,,,,,,,
PNRC,,,,,,,,,,PNRC,,,,,,,
PNRD,,,,,,,,,,PNRD,,,,,,,
PNRH,,,,,,,,,,PNRH,,,,,,,
PNRL,,,,,,,,,,PNRL,,,,,,,
PNRP,,,,,,,,,,PNRP,,,,,,,
PNRS,,,,,,,,,,PNRS,,,,,,,
PNRW,,,,,,,,,,PNRW,,,,,,,
PNRX,,,,,,,,,,PNRX,,,,,,,
PNT,,,,,,,,,,PNT,,,,,,,
PNV,,,,,,,,,,PNV,,,,,,,
PS,,,,,,,,,,PS,,,,,,,
PSA,,,,,,,,,,PSA,,,,,,,
PSAB,,,,,,,,,,PSAB,,,,,,,
PSAD,,,,,,,,,,PSAD,,,,,,,
PSAF,,,,,,,,,,PSAF,,,,,,,
PSAG,,,,,,,,,,PSAG,,,,,,,
PSAJ,,,,,,,,,,PSAJ,,,,,,,
PSAK,,,,,,,,,,PSAK,,,,,,,
PSAK1,,,,,,,,,,PSAK,PSAX,,,,,,
PSAN,,,,,,,,,,PSAN,,,,,,,
PSB,,,,,,,,,,PSB,,,,,,,
PSBC,,,,,,,,,,PSB,,,,,,,
PSBF,,,,,,,,,,PSB,,,,,,,
PSBH,,,,,,,,,,PSB,,,,,,,
PSBM,,,,,,,,,,PSB,,,,,,,
PSBT,,,,,,,,,,PSB,,,,,,,
PSBZ,,,,,,,,,,PSB,,,,,,,
PSC,,,,,,,,,,PSC,,,,,,,
PSD,,,,,,,,,,PSD,,,,,,,
PSF,,,,,,,,,,PSF,,,,,,,
PSG,,,,,,,,,,PSG,,,,,,,
PSGD,,,,,,,,,,PSG,,,,,,,
PSGH,,,,,,,,,,PSG,,,,,,,
PSGL,,,,,,,,,,PSG,,,,,,,
PSGN,,,,,,,,,,PSGN,,,,,,,
PSP,,,,,,,,,,PSP,,,,,,,
PSPF,,,,,,,,,,PSPF,,,,,,,
PSPM,,,,,,,,,,PSPM,,,,,,,
PSQ,,,,,,,,,,PSQ,,,,,,,
PST,,,,,,,,,,PST,,,,,,,
PSTD,,,,,,,,,,PST,,,,,,,
PSTL,,,,,,,,,,PST,,,,,,,
PSTP,,,,,,,,,,PST,,,,,,,
PSTS,,,,,,,,,,PST,,,,,,,
PSTV,,,,,,,,,,PSPA,,,,,,,
PSV,,,,,,,,,,PSV,,,,,,,
PSVD,,,,,,,,,,PSV,,,,,,,
PSVH,,,,,,,,,,PSV,,,,,,,
PSVL,,,,,,,,,,PSV,,,,,,,
PSVP,,,,,,,,,,PSVP,,,,,,,
PSVS,,,,,,,,,,PSV,,,,,,,
PSVT,,,,,,,,,,PSVA,,,,,,,
PSVT3,,,,,,,,,,PSVA6,,,,,,,
PSVT5,,,,,,,,,,PSVA4,,,,,,,
PSVT6,,,,,,,,,,PSVA8,,,,,,,
PSVT7,,,,,,,,,,PSVA2,,,,,,,
PSVW,,,,,,,,,,PSV,,,,,,,
PSVW1,,,,,,,,,,PSVC,,,,,,,
PSVW3,,,,,,,,,,PSVF,,,,,,,
PSVW5,,,,,,,,,,PSVF,,,,,,,
PSVW6,,,,,,,,,,PSVJ,,,,,,,
PSVW7,,,,,,,,,,PSVM,,,,,,,
PSVW71,,,,,,,,,,PSVM1,,,,,,,
PSVW73,,,,,,,,,,PSVM2,,,,,,,
PSVW79,,,,,,,,,,PSVM3 ,,,,,,,
PSX,,,,,,,,,,PSX,,,,,,,
PSXE,,,,,,,,,,PSXE,,,,,,,
PSXM,,,,,,,,,,PSX,JHM,,,,,,
R,,,,,,,,,,R,,,,,,,
RB,,,,,,,,,,RB,,,,,,,
RBC,,,,,,,,,,RBC,,,,,,,
RBG,,,,,,,,,,RBG,,,,,,,
RBGB,,,,,,,,,,RBGB,,,,,,,
RBGD,,,,,,,,,,RBGD,,,,,,,
RBGF,,,,,,,,,,RBGF,,,,,,,
RBGG,,,,,,,,,,RBGG,,,,,,,
RBGH,,,,,,,,,,RBGH,,,,,,,
RBGK,,,,,,,,,,RBGK,,,,,,,
RBGL,,,,,,,,,,RBGL,,,,,,,
RBK,,,,,,,,,,RBK,,,,,,,
RBKC,,,,,,,,,,RBKC,,,,,,,
RBKF,,,,,,,,,,RBKF,,,,,,,
RBP,,,,,,,,,,RBP,,,,,,,
RBX,,,,,,,,,,RBX,,,,,,,
RG,,,,,,,,,,RG,,,,,,,
RGB,,,,,,,,,,RGB,,,,,,,
RGBA,,,,,,,,,,RGBA,,,,,,,
RGBC,,,,,,,,,,RGBC,,,,,,,
RGBF,,,,,,,,,,RGBF,,,,,,,
RGBL,,,,,,,,,,RGBL,,,,,,,
RGBP,,,,,,,,,,RGBP,,,,,,,
RGBR,,,,,,,,,,RGBR,,,,,,,
RGBS,,,,,,,,,,RGBS,,,,,,,
RGC,RN,,,,,,,,,RGCD,,,,,,,
RGC,,JFFN,,,,,,,,RGCG,,,,,,,
RGC,,JHBD,,,,,,,,RGCG,,,,,,,
RGC,,KNSG,,,,,,,,RGCT,,,,,,,
RGC,,JFSF,,,,,,,,RGCU,,,,,,,
RGC,,JFSG ,,,,,,,,RGCU,,,,,,,
RGC,,TRLN,,,,,,,,RGXM,,,,,,,
RGC,,,,,,,,,else,RGC,,,,,,,
RGCM,,,,,,,,,,RGCM,,,,,,,
RGCP,,,,,,,,,,RGCP,,,,,,,
RGL,,,,,,,,,,RGL,,,,,,,
RGM,,,,,,,,,,RGM,,,,,,,
RGR,,,,,,,,,,RGR,,,,,,,
RGS,,,,,,,,,,RGXH,,,,,,,
RGV,,,,,,,,,,RGV,,,,,,,
RGW,,,,,,,,,,RGW,,,,,,,
RGY,,,,,,,,,,RGV,,,,,,,
RN,,,,,,,,,,RN,,,,,,,
RNA,,,,,,,,,,RNA,,,,,,,
RNB,,,,,,,,,,RNB,,,,,,,
RNC,,,,,,,,,,RNC,,,,,,,
RNCB,,,,,,,,,,RNCB,,,,,,,
RND,,,,,,,,,,RND,,,,,,,
RNF,,,,,,,,,,RNF,,,,,,,
RNFD,,,,,,,,,,RNFD,,,,,,,
RNFF,,,,,,,,,,RNFF,,,,,,,
RNFY,,,,,,,,,,RNFY,,,,,,,
RNH,,,,,,,,,,RNH,,,,,,,
RNK,,,,,,,,,,RNK,,,,,,,
RNKH,,,,,,,,,,RNKH,,,,,,,
RNKH1,,,,,,,,,,RNKH1,,,,,,,
RNP,,,,,,,,,,RNP,,,,,,,
RNPD,,,,,,,,,,RNPD,,,,,,,
RNPG,,,,,,,,,,RNPG,,,,,,,
RNQ,,,,,,,,,,RNQ,,,,,,,
RNR,,,,,,,,,,RNR,,,,,,,
RNT,,,,,,,,,,RNT,,,,,,,
RNU,,,,,,,,,,RNU,,,,,,,
RP,,,,,,,,,,RP,,,,,,,
RPC,,,,,,,,,,RPC,,,,,,,
RPG,,,,,,,,,,RPG,,,,,,,
RPT,,,,,,,,,,RPT,,,,,,,
T,,,,,,,,,,T,,,,,,,
TB,,,,,,,,,,TB,,,,,,,
TBC,,,,,,,,,,TBC,,,,,,,
TBD,,,,,,,,,,TBD,,,,,,,
TBDG,,,,,,,,,,TBDG,,,,,,,
TBG,,,,,,,,,,TBG,,,,,,,
TBJ,,,,,,,,,,TBJ,,,,,,,
TBM,,,,,,,,,,TBM,,,,,,,
TBMM,,,,,,,,,,TBMM,,,,,,,
TBN,,,,,,,,,,TBN,,,,,,,
TBR,,,,,,,,,,TBR,,,,,,,
TBX,U,,,,,,,,,UBB,,,,,,,
TBX,,,,,,,,,else,TBX,,,,,,,
TBY,,,,,,,,,,TBY,,,,,,,
TC,,,,,,,,,,TC,,,,,,,
TCB,,,,,,,,,,TCB,,,,,,,
TCBG,,,,,,,,,,TCBG,,,,,,,
TCBS,,,,,,,,,,TCBS,,,,,,,
TD,,,,,,,,,,TD,,,,,,,
TDC,,,,,,,,,,TDC,,,,,,,
TDCB,,,,,,,,,,TDC,,,,,,,
TDCC,,,,,,,,,,TDC,,,,,,,
TDCD,,,,,,,,,,TDC,,,,,,,
TDCG,,,,,,,,,,TDC,,,,,,,
TDCH,,,,,,,,,,TDC,,,,,,,
TDCJ,,,,,,,,,,TDCJ,,,,,,,
TDCJ1,,,,,,,,,,TDCJ,,,,,,,
TDCK,TG,,,,,,,,,TGMS,,,,,,,
TDCK,,,,,,,,,else,TDC,,,,,,,
TDCP,,,,,,,,,,TDCP,,,,,,,
TDCQ,,,,,,,,,,TDCQ,,,,,,,
TDCR,,,,,,,,,,TDC,,,,,,,
TDCT,,,,,,,,,,TDCT,,,,,,,
TDCT1,,,,,,,,,,TDCT,,,,,,,
TDCT2,,,,,,,,,,TDCT,,,,,,,
TDCW,,,,,,,,,,TDCW,,,,,,,
TDG,,,,,,,,,,TDC,,,,,,,
TDH,,,,,,,,,,TDPF,,,,,,,
TDJ,,,,,,,,,,TDPJ,,,,,,,
TDJP,,,,,,,,,,TDPJ1,,,,,,,
TDM,,,,,,,,,,TDPM,,,,,,,
TDP,,,,,,,,,,TDP,,,,,,,
TDPB,,,,,,,,,,TGH,,,,,,,
TDPB1,,,,,,,,,,TDP,,,,,,,
TDPD,,,,,,,,,,TDP,,,,,,,
TDPF,,,,,,,,,,TDP,,,,,,,
TDPH,,,,,,,,,,TDP,,,,,,,
TDPP,,,,,,,,,,TDPP,,,,,,,
TG,,,,,,,,,,TG,,,,,,,
TGB,,,,,,,,,,TGB,,,,,,,
TGBF,,,,,,,,,,TGBF,,,,,,,
TGBN,,,,,,,,,,TGBN,,,,,,,
TGBN1,,,,,,,,,,TGBN,,,,,,,
TGM,,,,,,,,,,TGM,,,,,,,
TGMB,,,,,,,,,,TGMB,,,,,,,
TGMD,,,,,,,,,,TGMD,,,,,,,
TGMD4,,,,,,,,,,TGM,,,,,,,
TGMD5,,,,,,,,,,TGM,,,,,,,
TGMF,,,,,,,,,,TGMF,,,,,,,
TGMF1,,,,,,,,,,TGMF1,,,,,,,
TGMF2,,,,,,,,,,TGMF2,,,,,,,
TGMF3,,,,,,,,,,TGMF,,,,,,,
TGMT,,,,,,,,,,TGMT,,,,,,,
TGMT1,,,,,,,,,,TGMT,,,,,,,
TGP,,,,,,,,,,TGP,,,,,,,
TGPC,,,,,,,,,,TGPC,,,,,,,
TGPQ,,,,,,,,,,TGPQ,,,,,,,
TGPR,,,,,,,,,,TGPR,,,,,,,
TGX,,,,,,,,,,TGX,,,,,,,
TGXT,,,,,,,,,,TGX,,,,,,,
TGXW,,,,,,,,,,TGX,,,,,,,
TH,,,,,,,,,,TH,,,,,,,
THF,,,,,,,,,,THF,,,,,,,
THFG,,,,,,,,,,THFG,,,,,,,
THFP,,,,,,,,,,THFP,,,,,,,
THFS,,,,,,,,,,THFS,,,,,,,
THK,,,,,,,,,,THK,,,,,,,
THN,,,,,,,,,,THN,,,,,,,
THR,,,,,,,,,,THR,,,,,,,
THRB,,,,,,,,,,THY,,,,,,,
THRD,,,,,,,,,,THR,,,,,,,
THRF,,,,,,,,,,THR,,,,,,,
THRH,,,,,,,,,,THR,,,,,,,
THRM,,,,,,,,,,THRM,,,,,,,
THRS,,,,,,,,,,THRX,,,,,,,
THT,,,,,,,,,,THYC,,,,,,,
THX,,,,,,,,,,THV,,,,,,,
TJ,,,,,,,,,,TJ,,,,,,,
TJF,,,,,,,,,,TJF,,,,,,,
TJFC,,,,,,,,,,TJFC,,,,,,,
TJFD,,,,,,,,,,TJFD,,,,,,,
TJFD1,,,,,,,,,,TJFD,,,,,,,
TJFD3,,,,,,,,,,TJFD,,,,,,,
TJFD5,,,,,,,,,,TJFD,,,,,,,
TJFM,,,,,,,,,,TJFM,,,,,,,
TJFM1,,,,,,,,,,TJFM1,,,,,,,
TJFN,,,,,,,,,,TJFN,,,,,,,
TJK,,UYS,,,,,,,,TJKH,,,,,,,
TJK,,,,,,,,,else,TJK,,,,,,,
TJKD,,,,,,,,,,TJKD,,,,,,,
TJKR,,,,,,,,,,TJKR,,,,,,,
TJKS,,,,,,,,,,TJKS,,,,,,,
TJKT,,,,,,,,,,TJKT,,,,,,,
TJKT1,,,,,,,,,,TJKT1,,,,,,,
TJKV,,,,,,,,,,TJKV,,,,,,,
TJKW,,,,,,,,,,TJKW,,,,,,,
TN,,,,,,,,,,TN,,,,,,,
TNC,,,,,,,,,,TNC,,,,,,,
TNCB,,,,,,,,,,TNCB,,,,,,,
TNCB1,,,,,,,,,,TNCB,,,,,,,
TNCC,,,,,,,,,,TNCC,,,,,,,
TNCE,,,,,,,,,,TNCE,,,,,,,
TNCJ,,,,,,,,,,TNCJ,,,,,,,
TNF,,,,,,,,,,TNF,,,,,,,
TNFD,,,,,,,,,,TNF,,,,,,,
TNFH,,,,,,,,,,TNF,,,,,,,
TNFL,,,,,,,,,,TNFL,,,,,,,
TNFR,,,,,,,,,,TNF,,,,,,,
TNH,,,,,,,,,,TNH,,,,,,,
TNK,,,,,,,,,,TNK,,,,,,,
TNKF,,,,,,,,,,TNKF,,,,,,,
TNKH,,,,,,,,,,TNKH,,,,,,,
TNKS,,,,,,,,,,TNKS,,,,,,,
TNKX,,,,,,,,,,TNKX,,,,,,,
TNT,,,,,,,,,,TNT,,,,,,,
TNTB,,,,,,,,,,TNT,,,,,,,
TNTC,,,,,,,,,,TNT,,,,,,,
TNTP,,,,,,,,,,TNT,,,,,,,
TNTR,,,,,,,,,,TNT,,,,,,,
TQ,,,,,,,,,,TQ,,,,,,,
TQD,,,,,,,,,,TQD,,,,,,,
TQK,,,,,,,,,,TQK,,,,,,,
TQS,,,,,,,,,,TQS,,,,,,,
TQSR,,,,,,,,,,TQSR,,,,,,,
TQSR1,,,,,,,,,,TQSR,,,,,,,
TQSR3,,,,,,,,,,TQSR,,,,,,,
TQSW,,,,,,,,,,TQSW,,,,,,,
TQSW1,,,,,,,,,,TQSW,,,,,,,
TR,,,,,,,,,,TR,,,,,,,
TRC,,,,,,,,,,TRC,,,,,,,
TRCS,,,,,,,,,,TRCS,,,,,,,
TRCT,,,,,,,,,,TRCT,,,,,,,
TRF,,,,,,,,,,TRF,,,,,,,
TRFT,,,,,,,,,,TRFT,,,,,,,
TRL,,,,,,,,,,TRL,,,,,,,
TRLD,,,,,,,,,,TRLD,,,,,,,
TRLN,,,,,,,,,,TRLN,,,,,,,
TRLT,,,,,,,,,,TRLT,,,,,,,
TRP,,,,,,,,,,TRP,,,,,,,
TRPS,,,,,,,,,,TRPS,,,,,,,
TRT,,,,,,,,,,TRT,,,,,,,
TT,,,,,,,,,,TT,,,,,,,
TTA,,,,,,,,,,TTA,,,,,,,
TTB,,,,,,,,,,TTB,,,,,,,
TTBF,,,,,,,,,,TTBF,,,,,,,
TTBL,,,,,,,,,,TTBL,,,,,,,
TTBM,,,,,,,,,,TTBM,,,,,,,
TTBS,,,,,,,,,,TTBS,,,,,,,
TTD,,,,,,,,,,TTD,,,,,,,
TTDS,,,,,,,,,,TTDS,,,,,,,
TTM,,,,,,,,,,TTM,,,,,,,
TTMW,,,,,,,,,,TTMW,,,,,,,
TTP,,,,,,,,,,TTP,,,,,,,
TTS,,,,,,,,,,TTS,,,,,,,
TTSH,,,,,,,,,,TTS,,,,,,,
TTSX,,,,,,,,,,TTS,,,,,,,
TTU,,,,,,,,,,TTU,,,,,,,
TTV,,,,,,,,,,TTV,,,,,,,
TTVC,,,,,,,,,,TTVC,,,,,,,
TTVH,,,,,,,,,,TTVH,,,,,,,
TTVR,,,,,,,,,,TTVR,,,,,,,
TTX,,,,,,,,,,TTX,,,,,,,
TV,,,,,,,,,,TV,,,,,,,
TVB,,RBGB,,,,,,,,TVBP,,,,,,,
TVB,,,,,,,,,else,TVB,,,,,,,
TVD,,,,,,,,,,TVD,,,,,,,
TVDR,,,,,,,,,,TVDR,,,,,,,
TVF,,,,,,,,,,TVF,,,,,,,
TVG,,,,,,,,,,TVG,,,,,,,
TVH,,,,,,,,,,TVH,,,,,,,
TVHB,,,,,,,,,,TVHB,,,,,,,
TVHF,,,,,,,,,,TVHF,,,,,,,
TVHH,,,,,,,,,,TVHH,,,,,,,
TVHP,,,,,,,,,,TVHP,,,,,,,
TVK,,,,,,,,,,TVK,,,,,,,
TVKC,,,,,,,,,,TVK,,,,,,,
TVKF,,,,,,,,,,TVK,,,,,,,
TVM,,,,,,,,,,TVM,,,,,,,
TVP,,,,,,,,,,TVP,,,,,,,
TVQ,,,,,,,,,,TVQ,,,,,,,
TVR,,,,,,,,,,TVR,,,,,,,
TVS,,,,,,,,,,TVS,,,,,,,
